NO.,Date,State,TotalSamples,Negative,Positive
12989,29-04-2021,Rajasthan,8582791,0,0
12990,30-04-2021,Rajasthan,8664982,0,0
12991,01-05-2021,Rajasthan,8749162,0,0
12992,02-05-2021,Rajasthan,8833897,0,0
12993,03-05-2021,Rajasthan,8882698,0,0
12994,04-05-2021,Rajasthan,8982116,0,0
12995,05-05-2021,Rajasthan,9074803,0,0
12996,06-05-2021,Rajasthan,9164902,0,0
12997,07-05-2021,Rajasthan,9242688,0,0
12998,08-05-2021,Rajasthan,9322119,0,0
12999,09-05-2021,Rajasthan,9397607,0,0
13000,10-05-2021,Rajasthan,9438776,0,0
13001,11-05-2021,Rajasthan,9522627,0,0
13002,12-05-2021,Rajasthan,9599659,0,0
13003,13-05-2021,Rajasthan,9672129,0,0
13004,14-05-2021,Rajasthan,9739918,0,0
13005,15-05-2021,Rajasthan,9790123,0,0
13006,16-05-2021,Rajasthan,9862902,0,0
13007,17-05-2021,Rajasthan,9899078,0,0
13008,18-05-2021,Rajasthan,9973974,0,0
13009,19-05-2021,Rajasthan,10028661,0,0
13010,20-05-2021,Rajasthan,10070385,0,0
13011,21-05-2021,Rajasthan,10118617,0,0
13012,22-05-2021,Rajasthan,10181510,0,0
13013,23-05-2021,Rajasthan,10234346,0,0
13014,24-05-2021,Rajasthan,10258716,0,0
13015,25-05-2021,Rajasthan,10317471,0,0
13016,26-05-2021,Rajasthan,10366512,0,0
13017,27-05-2021,Rajasthan,10423214,0,0
13018,28-05-2021,Rajasthan,10469750,0,0
13019,29-05-2021,Rajasthan,10521951,0,0
13020,30-05-2021,Rajasthan,10571388,0,0
13021,31-05-2021,Rajasthan,10591428,0,0
13022,01-06-2021,Rajasthan,10643099,0,0
13023,02-06-2021,Rajasthan,10692001,0,0
13024,03-06-2021,Rajasthan,10743824,0,0
13025,04-06-2021,Rajasthan,10795522,0,0
13026,05-06-2021,Rajasthan,10849466,0,0
13027,06-06-2021,Rajasthan,10902750,0,0
13028,07-06-2021,Rajasthan,10922837,0,0
13029,08-06-2021,Rajasthan,10974792,0,0
13030,09-06-2021,Rajasthan,11022726,0,0
13031,10-06-2021,Rajasthan,11068706,0,0
13032,11-06-2021,Rajasthan,11115045,0,0
13033,12-06-2021,Rajasthan,11161329,0,0
13034,13-06-2021,Rajasthan,11206071,0,0
13035,14-06-2021,Rajasthan,11224989,0,0
13036,15-06-2021,Rajasthan,11270627,0,0
13037,16-06-2021,Rajasthan,11314599,0,0
13038,17-06-2021,Rajasthan,11358984,0,0
13039,18-06-2021,Rajasthan,11404775,0,0
13040,19-06-2021,Rajasthan,11449424,0,0
13041,20-06-2021,Rajasthan,11489628,0,0
13042,21-06-2021,Rajasthan,11505011,0,0
13043,22-06-2021,Rajasthan,11547999,0,0
13044,23-06-2021,Rajasthan,11590904,0,0
13045,24-06-2021,Rajasthan,11635818,0,0
13046,25-06-2021,Rajasthan,11680034,0,0
13047,26-06-2021,Rajasthan,11723120,0,0
13048,27-06-2021,Rajasthan,11767307,0,0
13049,28-06-2021,Rajasthan,11781468,0,0
13050,29-06-2021,Rajasthan,11825780,0,0
13051,30-06-2021,Rajasthan,11868693,0,0
13052,01-07-2021,Rajasthan,11910687,0,0
13053,02-07-2021,Rajasthan,11952810,0,0
13054,03-07-2021,Rajasthan,11998249,0,0
13055,04-07-2021,Rajasthan,12041226,0,0
13056,05-07-2021,Rajasthan,12057178,0,0
13057,06-07-2021,Rajasthan,12104131,0,0
13058,07-07-2021,Rajasthan,12148167,0,0
13059,08-07-2021,Rajasthan,12189951,0,0
13060,09-07-2021,Rajasthan,12232083,0,0
13061,10-07-2021,Rajasthan,12278046,0,0
13062,11-07-2021,Rajasthan,12317733,0,0
13063,12-07-2021,Rajasthan,12331107,0,0
13064,13-07-2021,Rajasthan,12372881,0,0
13065,14-07-2021,Rajasthan,12410011,0,0
13066,15-07-2021,Rajasthan,12446333,0,0
13067,16-07-2021,Rajasthan,12482269,0,0
13068,17-07-2021,Rajasthan,12517753,0,0
13069,18-07-2021,Rajasthan,12552976,0,0
13070,19-07-2021,Rajasthan,12566583,0,0
13071,20-07-2021,Rajasthan,12600591,0,0
13072,21-07-2021,Rajasthan,12636907,0,0
13073,22-07-2021,Rajasthan,12654944,0,0
13074,23-07-2021,Rajasthan,12690513,0,0
13075,24-07-2021,Rajasthan,12724741,0,0
13076,25-07-2021,Rajasthan,12757711,0,0
13077,26-07-2021,Rajasthan,12769806,0,0
13078,27-07-2021,Rajasthan,12805574,0,0
13079,28-07-2021,Rajasthan,12837892,0,0
13080,29-07-2021,Rajasthan,12869262,0,0
13081,30-07-2021,Rajasthan,12902575,0,0
13082,31-07-2021,Rajasthan,12935008,0,0
13083,01-08-2021,Rajasthan,12967441,0,0
13084,02-08-2021,Rajasthan,12977775,0,0
13085,03-08-2021,Rajasthan,13007474,0,0
13086,04-08-2021,Rajasthan,13037838,0,0
13087,05-08-2021,Rajasthan,13069409,0,0
13088,06-08-2021,Rajasthan,13099269,0,0
13089,07-08-2021,Rajasthan,13130312,0,0
13090,08-08-2021,Rajasthan,13160683,0,0
13091,09-08-2021,Rajasthan,13170398,0,0
13092,10-08-2021,Rajasthan,13185136,0,0
13093,04-05-2020,Sikkim,170,169,0
13094,05-05-2020,Sikkim,181,171,0
13095,06-05-2020,Sikkim,189,189,0
13096,07-05-2020,Sikkim,216,207,0
13097,08-05-2020,Sikkim,216,214,0
13098,09-05-2020,Sikkim,219,219,0
13099,10-05-2020,Sikkim,219,219,0
13100,11-05-2020,Sikkim,219,219,0
13101,12-05-2020,Sikkim,348,229,0
13102,13-05-2020,Sikkim,439,268,0
13103,14-05-2020,Sikkim,579,292,0
13104,15-05-2020,Sikkim,348,229,0
13105,16-05-2020,Sikkim,840,424,0
13106,17-05-2020,Sikkim,947,449,0
13107,18-05-2020,Sikkim,1087,536,0
13108,19-05-2020,Sikkim,1204,827,0
13109,20-05-2020,Sikkim,1342,955,0
13110,22-05-2020,Sikkim,1637,1347,0
13111,23-05-2020,Sikkim,1707,1398,0
13112,24-05-2020,Sikkim,1855,1471,1
13113,25-05-2020,Sikkim,2103,1508,1
13114,26-05-2020,Sikkim,2255,1508,1
13115,27-05-2020,Sikkim,2417,1665,1
13116,28-05-2020,Sikkim,2626,1801,1
13117,29-05-2020,Sikkim,2759,1880,1
13118,30-05-2020,Sikkim,2829,2015,1
13119,31-05-2020,Sikkim,2925,2173,1
13120,01-06-2020,Sikkim,3525,2601,1
13121,02-06-2020,Sikkim,3788,2857,1
13122,03-06-2020,Sikkim,4102,3062,2
13123,04-06-2020,Sikkim,4358,3894,2
13124,05-06-2020,Sikkim,4761,4143,3
13125,06-06-2020,Sikkim,5005,4273,3
13126,08-06-2020,Sikkim,5547,4953,6
13127,09-06-2020,Sikkim,5815,5508,12
13128,10-06-2020,Sikkim,6161,5850,12
13129,11-06-2020,Sikkim,6692,6063,12
13130,12-06-2020,Sikkim,5157,4830,26
13131,13-06-2020,Sikkim,5377,5029,62
13132,14-06-2020,Sikkim,5664,5177,67
13133,15-06-2020,Sikkim,5762,5521,68
13134,16-06-2020,Sikkim,6192,5715,68
13135,17-06-2020,Sikkim,6349,6004,70
13136,19-06-2020,Sikkim,6882,6500,70
13137,20-06-2020,Sikkim,7183,6932,70
13138,21-06-2020,Sikkim,9354,8803,70
13139,22-06-2020,Sikkim,9449,0,78
13140,23-06-2020,Sikkim,9594,0,79
13141,24-06-2020,Sikkim,9849,0,83
13142,25-06-2020,Sikkim,10025,0,85
13143,26-06-2020,Sikkim,10212,0,86
13144,27-06-2020,Sikkim,10219,0,87
13145,28-06-2020,Sikkim,10364,0,88
13146,29-06-2020,Sikkim,10440,0,88
13147,30-06-2020,Sikkim,10535,0,88
13148,01-07-2020,Sikkim,10723,0,88
13149,02-07-2020,Sikkim,10900,0,88
13150,03-07-2020,Sikkim,11072,0,101
13151,04-07-2020,Sikkim,11242,0,103
13152,05-07-2020,Sikkim,11387,0,125
13153,06-07-2020,Sikkim,11407,0,125
13154,07-07-2020,Sikkim,11581,0,125
13155,08-07-2020,Sikkim,11820,0,129
13156,09-07-2020,Sikkim,12012,0,130
13157,10-07-2020,Sikkim,12119,0,130
13158,11-07-2020,Sikkim,12246,0,156
13159,12-07-2020,Sikkim,12531,0,160
13160,13-07-2020,Sikkim,12636,10636,162
13161,14-07-2020,Sikkim,12939,0,211
13162,15-07-2020,Sikkim,13352,11355,0
13163,16-07-2020,Sikkim,13762,11751,235
13164,17-07-2020,Sikkim,14373,12322,254
13165,18-07-2020,Sikkim,15139,13051,273
13166,19-07-2020,Sikkim,15957,13857,283
13167,20-07-2020,Sikkim,16906,14787,305
13168,21-07-2020,Sikkim,17564,15418,330
13169,22-07-2020,Sikkim,19484,17218,438
13170,23-07-2020,Sikkim,20050,18267,460
13171,24-07-2020,Sikkim,20785,18748,477
13172,25-07-2020,Sikkim,21272,0,512
13173,27-07-2020,Sikkim,22410,0,545
13174,28-07-2020,Sikkim,22993,20465,579
13175,29-07-2020,Sikkim,23637,0,596
13176,30-07-2020,Sikkim,24150,21560,610
13177,31-07-2020,Sikkim,24939,22220,639
13178,01-08-2020,Sikkim,25916,23282,650
13179,02-08-2020,Sikkim,26473,23804,658
13180,03-08-2020,Sikkim,27115,24431,688
13181,04-08-2020,Sikkim,28089,25310,783
13182,05-08-2020,Sikkim,29035,0,788
13183,06-08-2020,Sikkim,29467,0,829
13184,07-08-2020,Sikkim,29958,0,854
13185,08-08-2020,Sikkim,30533,0,854
13186,09-08-2020,Sikkim,30732,0,866
13187,10-08-2020,Sikkim,31193,0,910
13188,11-08-2020,Sikkim,31604,0,0
13189,12-08-2020,Sikkim,31974,0,0
13190,13-08-2020,Sikkim,32421,0,0
13191,14-08-2020,Sikkim,32762,0,0
13192,15-08-2020,Sikkim,32926,0,0
13193,16-08-2020,Sikkim,33810,0,0
13194,17-08-2020,Sikkim,34813,0,0
13195,18-08-2020,Sikkim,34553,0,0
13196,19-08-2020,Sikkim,35062,0,0
13197,20-08-2020,Sikkim,35449,0,0
13198,21-08-2020,Sikkim,36111,0,0
13199,22-08-2020,Sikkim,36744,0,0
13200,24-08-2020,Sikkim,37798,0,0
13201,25-08-2020,Sikkim,38296,0,0
13202,26-08-2020,Sikkim,38951,0,0
13203,28-08-2020,Sikkim,40035,0,0
13204,29-08-2020,Sikkim,40515,0,0
13205,30-08-2020,Sikkim,41069,0,0
13206,31-08-2020,Sikkim,41270,0,0
13207,01-09-2020,Sikkim,41558,0,0
13208,02-09-2020,Sikkim,42019,0,0
13209,03-09-2020,Sikkim,42331,0,0
13210,04-09-2020,Sikkim,42772,0,0
13211,05-09-2020,Sikkim,43125,0,0
13212,06-09-2020,Sikkim,43345,0,0
13213,07-09-2020,Sikkim,43661,0,0
13214,08-09-2020,Sikkim,43828,0,0
13215,09-09-2020,Sikkim,44122,0,0
13216,10-09-2020,Sikkim,44323,0,0
13217,11-09-2020,Sikkim,44520,0,0
13218,12-09-2020,Sikkim,44790,0,0
13219,13-09-2020,Sikkim,45075,0,0
13220,14-09-2020,Sikkim,45210,0,0
13221,15-09-2020,Sikkim,45502,0,0
13222,16-09-2020,Sikkim,45762,0,0
13223,17-09-2020,Sikkim,46065,0,0
13224,18-09-2020,Sikkim,46292,0,0
13225,19-09-2020,Sikkim,46690,0,0
13226,20-09-2020,Sikkim,47044,0,0
13227,21-09-2020,Sikkim,47269,0,0
13228,22-09-2020,Sikkim,47530,0,0
13229,23-09-2020,Sikkim,47893,0,0
13230,24-09-2020,Sikkim,48291,0,0
13231,25-09-2020,Sikkim,48655,0,0
13232,26-09-2020,Sikkim,49099,0,0
13233,27-09-2020,Sikkim,49338,0,0
13234,28-09-2020,Sikkim,49495,0,0
13235,29-09-2020,Sikkim,49858,0,0
13236,30-09-2020,Sikkim,50232,0,0
13237,01-10-2020,Sikkim,50654,0,0
13238,02-10-2020,Sikkim,50987,0,0
13239,03-10-2020,Sikkim,51333,0,0
13240,04-10-2020,Sikkim,51634,0,0
13241,05-10-2020,Sikkim,51741,0,0
13242,06-10-2020,Sikkim,51935,0,0
13243,07-10-2020,Sikkim,51991,0,0
13244,08-10-2020,Sikkim,52043,0,0
13245,09-10-2020,Sikkim,52383,0,0
13246,10-10-2020,Sikkim,52682,0,0
13247,11-10-2020,Sikkim,52906,0,0
13248,12-10-2020,Sikkim,52944,0,0
13249,13-10-2020,Sikkim,53180,0,0
13250,14-10-2020,Sikkim,53417,0,0
13251,15-10-2020,Sikkim,53635,0,0
13252,16-10-2020,Sikkim,53814,0,0
13253,17-10-2020,Sikkim,54107,0,0
13254,18-10-2020,Sikkim,54282,0,0
13255,19-10-2020,Sikkim,54310,0,0
13256,20-10-2020,Sikkim,54631,0,0
13257,21-10-2020,Sikkim,54836,0,0
13258,23-10-2020,Sikkim,55320,0,0
13259,24-10-2020,Sikkim,55611,0,0
13260,25-10-2020,Sikkim,55797,0,0
13261,26-10-2020,Sikkim,55817,0,0
13262,27-10-2020,Sikkim,55898,0,0
13263,28-10-2020,Sikkim,56022,0,0
13264,29-10-2020,Sikkim,56150,0,0
13265,30-10-2020,Sikkim,56319,0,0
13266,31-10-2020,Sikkim,56566,0,0
13267,01-11-2020,Sikkim,56699,0,0
13268,02-11-2020,Sikkim,56731,0,0
13269,03-11-2020,Sikkim,56938,0,0
13270,04-11-2020,Sikkim,57243,0,0
13271,05-11-2020,Sikkim,57421,0,0
13272,06-11-2020,Sikkim,57670,0,0
13273,07-11-2020,Sikkim,57963,0,0
13274,08-11-2020,Sikkim,58173,0,0
13275,09-11-2020,Sikkim,58224,0,0
13276,10-11-2020,Sikkim,58540,0,0
13277,11-11-2020,Sikkim,58792,0,0
13278,12-11-2020,Sikkim,58984,0,0
13279,13-11-2020,Sikkim,59211,0,0
13280,14-11-2020,Sikkim,59499,0,0
13281,15-11-2020,Sikkim,59650,0,0
13282,16-11-2020,Sikkim,59836,0,0
13283,17-11-2020,Sikkim,60015,0,0
13284,18-11-2020,Sikkim,60211,0,0
13285,19-11-2020,Sikkim,60375,0,0
13286,20-11-2020,Sikkim,60557,0,0
13287,22-11-2020,Sikkim,61087,0,0
13288,23-11-2020,Sikkim,61135,0,0
13289,24-11-2020,Sikkim,61366,0,0
13290,26-11-2020,Sikkim,61863,0,0
13291,27-11-2020,Sikkim,62084,0,0
13292,28-11-2020,Sikkim,62363,0,0
13293,29-11-2020,Sikkim,62566,0,0
13294,30-11-2020,Sikkim,62596,0,0
13295,01-12-2020,Sikkim,62809,0,0
13296,02-12-2020,Sikkim,63147,0,0
13297,03-12-2020,Sikkim,63338,0,0
13298,04-12-2020,Sikkim,63607,0,0
13299,05-12-2020,Sikkim,63780,0,0
13300,06-12-2020,Sikkim,63986,0,0
13301,07-12-2020,Sikkim,64029,0,0
13302,08-12-2020,Sikkim,64280,0,0
13303,09-12-2020,Sikkim,64544,0,0
13304,10-12-2020,Sikkim,64836,0,0
13305,11-12-2020,Sikkim,65079,0,0
13306,12-12-2020,Sikkim,65261,0,0
13307,13-12-2020,Sikkim,65444,0,0
13308,14-12-2020,Sikkim,65499,0,0
13309,16-12-2020,Sikkim,65997,0,0
13310,17-12-2020,Sikkim,66130,0,0
13311,21-12-2020,Sikkim,66888,0,0
13312,22-12-2020,Sikkim,67108,0,0
13313,23-12-2020,Sikkim,67256,0,0
13314,24-12-2020,Sikkim,67575,0,0
13315,25-12-2020,Sikkim,67774,0,0
13316,26-12-2020,Sikkim,68044,0,0
13317,27-12-2020,Sikkim,68247,0,0
13318,28-12-2020,Sikkim,68269,0,0
13319,29-12-2020,Sikkim,68543,0,0
13320,30-12-2020,Sikkim,68674,0,0
13321,31-12-2020,Sikkim,68828,0,0
13322,01-01-2021,Sikkim,68909,0,0
13323,02-01-2021,Sikkim,69114,0,0
13324,03-01-2021,Sikkim,69260,0,0
13325,04-01-2021,Sikkim,69285,0,0
13326,05-01-2021,Sikkim,69556,0,0
13327,06-01-2021,Sikkim,69759,0,0
13328,07-01-2021,Sikkim,70151,0,0
13329,08-01-2021,Sikkim,70386,0,0
13330,09-01-2021,Sikkim,70567,0,0
13331,10-01-2021,Sikkim,70813,0,0
13332,11-01-2021,Sikkim,70842,0,0
13333,12-01-2021,Sikkim,71032,0,0
13334,13-01-2021,Sikkim,71409,0,0
13335,14-01-2021,Sikkim,71626,0,0
13336,15-01-2021,Sikkim,71832,0,0
13337,16-01-2021,Sikkim,72038,0,0
13338,17-01-2021,Sikkim,72278,0,0
13339,18-01-2021,Sikkim,72297,0,0
13340,19-01-2021,Sikkim,72544,0,0
13341,20-01-2021,Sikkim,72821,0,0
13342,21-01-2021,Sikkim,73062,0,0
13343,22-01-2021,Sikkim,73227,0,0
13344,23-01-2021,Sikkim,73368,0,0
13345,24-01-2021,Sikkim,73565,0,0
13346,25-01-2021,Sikkim,73604,0,0
13347,26-01-2021,Sikkim,73775,0,0
13348,28-01-2021,Sikkim,74110,0,0
13349,29-01-2021,Sikkim,74289,0,0
13350,30-01-2021,Sikkim,74457,0,0
13351,31-01-2021,Sikkim,74692,0,0
13352,03-02-2021,Sikkim,75142,0,0
13353,04-02-2021,Sikkim,75367,0,0
13354,05-02-2021,Sikkim,75516,0,0
13355,06-02-2021,Sikkim,75644,0,0
13356,08-02-2021,Sikkim,75843,0,0
13357,09-02-2021,Sikkim,76040,0,0
13358,10-02-2021,Sikkim,76216,0,0
13359,11-02-2021,Sikkim,76386,0,0
13360,12-02-2021,Sikkim,76541,0,0
13361,13-02-2021,Sikkim,76624,0,0
13362,15-02-2021,Sikkim,76756,0,0
13363,16-02-2021,Sikkim,76903,0,0
13364,17-02-2021,Sikkim,77097,0,0
13365,18-02-2021,Sikkim,77263,0,0
13366,19-02-2021,Sikkim,77410,0,0
13367,20-02-2021,Sikkim,77573,0,0
13368,21-02-2021,Sikkim,77760,0,0
13369,24-02-2021,Sikkim,78135,0,0
13370,25-02-2021,Sikkim,78309,0,0
13371,26-02-2021,Sikkim,78485,0,0
13372,28-02-2021,Sikkim,78771,0,0
13373,01-03-2021,Sikkim,78786,0,0
13374,02-03-2021,Sikkim,78883,0,0
13375,03-03-2021,Sikkim,79092,0,0
13376,04-03-2021,Sikkim,79197,0,0
13377,05-03-2021,Sikkim,79348,0,0
13378,07-03-2021,Sikkim,79724,0,0
13379,08-03-2021,Sikkim,79739,0,0
13380,09-03-2021,Sikkim,79895,0,0
13381,10-03-2021,Sikkim,80088,0,0
13382,12-03-2021,Sikkim,80379,0,0
13383,13-03-2021,Sikkim,80532,0,0
13384,14-03-2021,Sikkim,80684,0,0
13385,16-03-2021,Sikkim,80939,0,0
13386,17-03-2021,Sikkim,81072,0,0
13387,18-03-2021,Sikkim,81229,0,0
13388,19-03-2021,Sikkim,81376,0,0
13389,20-03-2021,Sikkim,81576,0,0
13390,21-03-2021,Sikkim,81749,0,0
13391,22-03-2021,Sikkim,81777,0,0
13392,24-03-2021,Sikkim,82162,0,0
13393,25-03-2021,Sikkim,82286,0,0
13394,26-03-2021,Sikkim,82475,0,0
13395,28-03-2021,Sikkim,82729,0,0
13396,29-03-2021,Sikkim,82757,0,0
13397,30-03-2021,Sikkim,82848,0,0
13398,31-03-2021,Sikkim,83021,0,0
13399,03-04-2021,Sikkim,83701,0,0
13400,27-04-2021,Sikkim,91591,0,0
13401,28-04-2021,Sikkim,92106,0,0
13402,29-04-2021,Sikkim,92840,0,0
13403,30-04-2021,Sikkim,93658,0,0
13404,01-05-2021,Sikkim,94455,0,0
13405,02-05-2021,Sikkim,95254,0,0
13406,03-05-2021,Sikkim,95365,0,0
13407,04-05-2021,Sikkim,96164,0,0
13408,05-05-2021,Sikkim,96965,0,0
13409,06-05-2021,Sikkim,97863,0,0
13410,07-05-2021,Sikkim,98670,0,0
13411,08-05-2021,Sikkim,99352,0,0
13412,09-05-2021,Sikkim,100160,0,0
13413,10-05-2021,Sikkim,100295,0,0
13414,11-05-2021,Sikkim,101002,0,0
13415,12-05-2021,Sikkim,101732,0,0
13416,13-05-2021,Sikkim,102413,0,0
13417,14-05-2021,Sikkim,103161,0,0
13418,15-05-2021,Sikkim,104009,0,0
13419,16-05-2021,Sikkim,104955,0,0
13420,17-05-2021,Sikkim,105145,0,0
13421,18-05-2021,Sikkim,105725,0,0
13422,19-05-2021,Sikkim,106563,0,0
13423,20-05-2021,Sikkim,107239,0,0
13424,21-05-2021,Sikkim,108170,0,0
13425,22-05-2021,Sikkim,109173,0,0
13426,23-05-2021,Sikkim,110183,0,0
13427,24-05-2021,Sikkim,110589,0,0
13428,25-05-2021,Sikkim,111529,0,0
13429,26-05-2021,Sikkim,112724,0,0
13430,27-05-2021,Sikkim,114219,0,0
13431,28-05-2021,Sikkim,115641,0,0
13432,29-05-2021,Sikkim,117336,0,0
13433,30-05-2021,Sikkim,118543,0,0
13434,31-05-2021,Sikkim,119475,0,0
13435,01-06-2021,Sikkim,122147,0,0
13436,02-06-2021,Sikkim,124912,0,0
13437,03-06-2021,Sikkim,126629,0,0
13438,04-06-2021,Sikkim,130615,0,0
13439,05-06-2021,Sikkim,133270,0,0
13440,06-06-2021,Sikkim,135818,0,0
13441,07-06-2021,Sikkim,136524,0,0
13442,08-06-2021,Sikkim,139550,0,0
13443,09-06-2021,Sikkim,141685,0,0
13444,10-06-2021,Sikkim,143955,0,0
13445,11-06-2021,Sikkim,145354,0,0
13446,12-06-2021,Sikkim,146755,0,0
13447,13-06-2021,Sikkim,148067,0,0
13448,14-06-2021,Sikkim,148380,0,0
13449,15-06-2021,Sikkim,150023,0,0
13450,16-06-2021,Sikkim,151119,0,0
13451,17-06-2021,Sikkim,153076,0,0
13452,18-06-2021,Sikkim,154487,0,0
13453,19-06-2021,Sikkim,155948,0,0
13454,20-06-2021,Sikkim,156526,0,0
13455,21-06-2021,Sikkim,156698,0,0
13456,22-06-2021,Sikkim,157542,0,0
13457,23-06-2021,Sikkim,158201,0,0
13458,24-06-2021,Sikkim,158853,0,0
13459,25-06-2021,Sikkim,159540,0,0
13460,26-06-2021,Sikkim,160938,0,0
13461,27-06-2021,Sikkim,161755,0,0
13462,28-06-2021,Sikkim,162209,0,0
13463,29-06-2021,Sikkim,162824,0,0
13464,30-06-2021,Sikkim,163725,0,0
13465,01-07-2021,Sikkim,164498,0,0
13466,02-07-2021,Sikkim,165117,0,0
13467,03-07-2021,Sikkim,166083,0,0
13468,04-07-2021,Sikkim,167450,0,0
13469,05-07-2021,Sikkim,167821,0,0
13470,06-07-2021,Sikkim,168667,0,0
13471,07-07-2021,Sikkim,169660,0,0
13472,08-07-2021,Sikkim,170736,0,0
13473,09-07-2021,Sikkim,171723,0,0
13474,10-07-2021,Sikkim,172750,0,0
13475,11-07-2021,Sikkim,173503,0,0
13476,12-07-2021,Sikkim,173835,0,0
13477,13-07-2021,Sikkim,174631,0,0
13478,14-07-2021,Sikkim,175558,0,0
13479,15-07-2021,Sikkim,176218,0,0
13480,16-07-2021,Sikkim,177073,0,0
13481,17-07-2021,Sikkim,178087,0,0
13482,18-07-2021,Sikkim,179018,0,0
13483,19-07-2021,Sikkim,180353,0,0
13484,20-07-2021,Sikkim,181045,0,0
13485,21-07-2021,Sikkim,182310,0,0
13486,22-07-2021,Sikkim,183968,0,0
13487,23-07-2021,Sikkim,185904,0,0
13488,24-07-2021,Sikkim,187876,0,0
13489,25-07-2021,Sikkim,189969,0,0
13490,26-07-2021,Sikkim,191396,0,0
13491,27-07-2021,Sikkim,193185,0,0
13492,28-07-2021,Sikkim,195680,0,0
13493,29-07-2021,Sikkim,197395,0,0
13494,30-07-2021,Sikkim,198882,0,0
13495,31-07-2021,Sikkim,200688,0,0
13496,01-08-2021,Sikkim,202328,0,0
13497,02-08-2021,Sikkim,203450,0,0
13498,03-08-2021,Sikkim,205150,0,0
13499,04-08-2021,Sikkim,206591,0,0
13500,05-08-2021,Sikkim,208105,0,0
13501,06-08-2021,Sikkim,209698,0,0
13502,07-08-2021,Sikkim,210720,0,0
13503,08-08-2021,Sikkim,211641,0,0
13504,09-08-2021,Sikkim,212339,0,0
13505,10-08-2021,Sikkim,213375,0,0
13506,03-04-2020,Tamil Nadu,3684,2789,411
13507,08-04-2020,Tamil Nadu,5305,4414,690
13508,09-04-2020,Tamil Nadu,7267,5824,834
13509,10-04-2020,Tamil Nadu,8410,6838,911
13510,11-04-2020,Tamil Nadu,9842,7779,969
13511,12-04-2020,Tamil Nadu,10655,0,1075
13512,13-04-2020,Tamil Nadu,12746,0,1173
13513,14-04-2020,Tamil Nadu,19255,13234,1204
13514,15-04-2020,Tamil Nadu,21994,15210,1242
13515,16-04-2020,Tamil Nadu,26005,18743,1267
13516,17-04-2020,Tamil Nadu,29673,21628,1323
13517,18-04-2020,Tamil Nadu,35036,27192,1372
13518,19-04-2020,Tamil Nadu,40876,31853,1477
13519,20-04-2020,Tamil Nadu,46985,38082,1520
13520,21-04-2020,Tamil Nadu,53045,43582,1596
13521,22-04-2020,Tamil Nadu,59023,49506,1629
13522,23-04-2020,Tamil Nadu,65977,56836,1683
13523,24-04-2020,Tamil Nadu,72403,62596,1755
13524,25-04-2020,Tamil Nadu,80110,69390,1821
13525,26-04-2020,Tamil Nadu,87605,77133,1885
13526,27-04-2020,Tamil Nadu,94781,83021,1937
13527,28-04-2020,Tamil Nadu,101874,97908,2058
13528,29-04-2020,Tamil Nadu,109961,105864,2162
13529,30-04-2020,Tamil Nadu,119748,115761,2323
13530,01-05-2020,Tamil Nadu,129363,124852,2526
13531,02-05-2020,Tamil Nadu,139490,135698,2757
13532,03-05-2020,Tamil Nadu,150107,145520,3023
13533,04-05-2020,Tamil Nadu,162970,158558,3550
13534,05-05-2020,Tamil Nadu,174828,170174,4058
13535,06-05-2020,Tamil Nadu,188241,182541,4829
13536,07-05-2020,Tamil Nadu,202436,195831,5409
13537,08-05-2020,Tamil Nadu,216416,209495,6009
13538,09-05-2020,Tamil Nadu,229670,222576,6535
13539,10-05-2020,Tamil Nadu,243037,235157,7204
13540,11-05-2020,Tamil Nadu,254899,245562,8002
13541,12-05-2020,Tamil Nadu,266687,256720,8718
13542,13-05-2020,Tamil Nadu,279467,269758,9227
13543,14-05-2020,Tamil Nadu,291432,281001,9674
13544,15-05-2020,Tamil Nadu,303104,292045,10108
13545,16-05-2020,Tamil Nadu,313639,302523,10585
13546,17-05-2020,Tamil Nadu,326720,315019,11224
13547,18-05-2020,Tamil Nadu,337841,325546,11760
13548,19-05-2020,Tamil Nadu,348174,334839,12448
13549,20-05-2020,Tamil Nadu,360068,346311,13191
13550,21-05-2020,Tamil Nadu,372532,357898,13967
13551,22-05-2020,Tamil Nadu,385185,369929,14735
13552,23-05-2020,Tamil Nadu,397340,381216,15512
13553,24-05-2020,Tamil Nadu,409615,392690,16277
13554,25-05-2020,Tamil Nadu,421450,403762,17082
13555,26-05-2020,Tamil Nadu,431739,413455,17728
13556,27-05-2020,Tamil Nadu,442970,423775,18545
13557,28-05-2020,Tamil Nadu,455216,435279,19372
13558,29-05-2020,Tamil Nadu,466550,445668,20246
